Nom;Adresse;Téléphone;Site web;Zone;Trouble cognitif léger;Trouble cognitif sévère;Bilanter;Orienter - Domicile;Orienter - Structures;Troubles du comportement 3;Pas d'aidant, Epuisement de l'aidant 3;Maltraitance 3;Perte d'autonomie 2;Chute 2;Déficit sensoriel génants|1;Logement inadapté|1;Faibles ressources économiques|1;Isolement familial et géographique|1;Couleurs
EHPAD Lezoux Maison Saint Joseph (USA);52 Rue des AisÈs, 63190 Lezoux;04 73 68 27 27;www.ehpadsaintjoseph-lezoux.com;Thiers;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Lezoux Maison Saint Joseph (USA);52 Rue des AisÈs, 63190 Lezoux;04 73 68 27 27;www.ehpadsaintjoseph-lezoux.com;Thiers;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Lezoux Mon Repos (USA);5 Place Jean Rimbert, 63190 Lezoux;04 73 73 28 28;www.maisonderetraite-monrepos-lezoux.com;Thiers;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Lezoux Mon Repos (USA);5 Place Jean Rimbert, 63190 Lezoux;04 73 73 28 28;www.maisonderetraite-monrepos-lezoux.com;Thiers;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Loubeyrat Maison Saint Jean Baptiste (USA);Le Bourg, 63410 Loubeyrat;04 73 86 22 46;www.ehpad-loubeyrat.com;Riom;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Loubeyrat Maison Saint Jean Baptiste (USA);Le Bourg, 63410 Loubeyrat;04 73 86 22 46;www.ehpad-loubeyrat.com;Riom;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Manzat Le Montel;35 Route de Riom  63410 Manzat;04 73 86 57 45;;Riom;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Manzat Le Montel;35 Route de Riom  63410 Manzat;04 73 86 57 45;;Riom;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Maringues L'Ombrelle (USA);Rue Beaudet Lafarge, 63350 Maringues;04 73 68 60 79;www.maison-retraite-ombelle.com;Thiers;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Maringues L'Ombrelle (USA);Rue Beaudet Lafarge, 63350 Maringues;04 73 68 60 79;www.maison-retraite-ombelle.com;Thiers;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Menat Pays de Menat (USA);Lieu Dit Chaumettes 63560 Menat;04 73 52 77 90;;Riom;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Menat Pays de Menat (USA);Lieu Dit Chaumettes 63560 Menat;04 73 52 77 90;;Riom;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Montaigut en Combraille Maison Jean Paul Toucas;10 Rue Saint-Roch, 63700 Montaigut;04 73 85 00 78;;Riom;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Montaigut en Combraille Maison Jean Paul Toucas;10 Rue Saint-Roch, 63700 Montaigut;04 73 85 00 78;;Riom;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Mozac ORPEA L'Ambène (USA);Rue de la Fond Vachette, 63200 Mozac;04 73 33 40 40;www.orpea.com;Riom;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Mozac ORPEA L'Ambène (USA);Rue de la Fond Vachette, 63200 Mozac;04 73 33 40 40;www.orpea.com;Riom;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Olliergues Maison de retraite du Pays d'Olliergues;Avenue Mar de Lattre de Tassigny, 63880 Olliergues;04 73 95 58 82;;Ambert;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Olliergues Maison de retraite du Pays d'Olliergues;Avenue Mar de Lattre de Tassigny, 63880 Olliergues;04 73 95 58 82;;Ambert;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Pionsat La Louisiane (PASA);3 Rue du Collège, 63330 Pionsat;04 73 85 60 46;;Riom;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Pionsat La Louisiane (PASA);3 Rue du Collège, 63330 Pionsat;04 73 85 60 46;;Riom;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Pontaumur Les Roches;Rue Montaigne, 63380 Pontaumur;04 73 79 92 01;;Riom;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Pontaumur Les Roches;Rue Montaigne, 63380 Pontaumur;04 73 79 92 01;;Riom;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Pontgibaud Le relais de poste;10 Rue des Anciennes Tanneries, 63230 Pontgibaud;04 73 88 37 00;;Riom;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Pontgibaud Le relais de poste;10 Rue des Anciennes Tanneries, 63230 Pontgibaud;04 73 88 37 00;;Riom;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Puy Guillaume Le Colombier;3 Rue Pasteur, 63290 Puy-Guillaume;04 73 94 10 22;;Thiers;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Puy Guillaume Le Colombier;3 Rue Pasteur, 63290 Puy-Guillaume;04 73 94 10 22;;Thiers;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Randan Les Tilleuls (USA);2 Rue des Dômes, 63310 Randan;04 70 41 50 95;www.ehpad-randan.fr;Riom;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Randan Les Tilleuls (USA);2 Rue des Dômes, 63310 Randan;04 70 41 50 95;www.ehpad-randan.fr;Riom;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Randan Villa Claudine;4 Place de la Mairie, 63310 Randan;04 70 41 56 66;www.villaclaudine.fr;Riom;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Randan Villa Claudine;4 Place de la Mairie, 63310 Randan;04 70 41 56 66;www.villaclaudine.fr;Riom;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Riom CH Les Jardins ;Rue Amable Faucon, 63200 Riom;04 73 67 80 44;;Riom;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Riom CH Les Jardins ;Rue Amable Faucon, 63200 Riom;04 73 67 80 44;;Riom;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Riom CH Pasteur;Boulevard Etienne Clementel 63200 Riom;04 73 67 80 44;;Riom;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Riom CH Pasteur;Boulevard Etienne Clementel 63200 Riom;04 73 67 80 44;;Riom;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Rochefort Montagne Sainte Elisabeth (USA );Le Marchédial, 63210 Rochefort-Montagne;04 73 65 82 27;www.ehpad-rochefort-montagne.fr;Le Mont Dore;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Rochefort Montagne Sainte Elisabeth (USA );Le Marchédial, 63210 Rochefort-Montagne;04 73 65 82 27;www.ehpad-rochefort-montagne.fr;Le Mont Dore;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Romagnat Les Tonnelles;3 Place François Mitterrand, 63540 Romagnat;04 73 62 73 20;;Clermont Ferrand;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Romagnat Les Tonnelles;3 Place François Mitterrand, 63540 Romagnat;04 73 62 73 20;;Clermont Ferrand;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Royat Castel Bristol;2 Place Allard, 63130 Royat;04 73 29 50 00;www.ehpad-castelbristol.com;Clermont Ferrand;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Royat Castel Bristol;2 Place Allard, 63130 Royat;04 73 29 50 00;www.ehpad-castelbristol.com;Clermont Ferrand;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Royat ORPEA Anatole France (USA);10 Avenue Anatole France, 63130 Royat;04 73 29 54 00;www.orpea.com;Clermont Ferrand;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Royat ORPEA Anatole France (USA);10 Avenue Anatole France, 63130 Royat;04 73 29 54 00;www.orpea.com;Clermont Ferrand;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Saint Amand Roche Savine;1 Rue Gaspard des Montagnes, 63890 Saint-Amant-Roche-Savine;04 73 72 68 35;;Ambert;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Saint Amand Roche Savine;1 Rue Gaspard des Montagnes, 63890 Saint-Amant-Roche-Savine;04 73 72 68 35;;Ambert;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Saint Amand Tallende Le Montel (PASA);3 Rue du Parc, 63450 Saint-Amant-Tallende;04 73 39 30 08;www.ehpadssiadlemontel.fr;Billom;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Saint Amand Tallende Le Montel (PASA);3 Rue du Parc, 63450 Saint-Amant-Tallende;04 73 39 30 08;www.ehpadssiadlemontel.fr;Billom;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Saint Antheme Le Gonfalon;Route de Saint-ClÈment, 63660 Saint-Anthème;04 73 95 83 46;;Ambert;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Saint Antheme Le Gonfalon;Route de Saint-ClÈment, 63660 Saint-Anthème;04 73 95 83 46;;Ambert;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Saint Germain Lembron Le Verger;Chemin de la Plagne, 63340 Saint-Germain-Lembron;04 73 96 42 72;;Issoire;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Saint Germain Lembron Le Verger;Chemin de la Plagne, 63340 Saint-Germain-Lembron;04 73 96 42 72;;Issoire;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Saint Germain Lherm Roux de Berny;Place De La Rodade, 63630 Saint-Germain-l'Herm;04 73 72 00 26;;Ambert;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Saint Germain Lherm Roux de Berny;Place De La Rodade, 63630 Saint-Germain-l'Herm;04 73 72 00 26;;Ambert;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Saint Gervais d'Auvergne Maurice Savy;Rue Etienne Maison, 63390 Saint-Gervais-d'Auvergne;04 73 85 83 23;;Riom;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Saint Gervais d'Auvergne Maurice Savy;Rue Etienne Maison, 63390 Saint-Gervais-d'Auvergne;04 73 85 83 23;;Riom;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Saint Jean d'Heurs Michele Agenon ((USA);RD 2089, 63190 Saint-Jean-d'Heurs;04 73 73 13 31;;Thiers;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Saint Jean d'Heurs Michele Agenon ((USA);RD 2089, 63190 Saint-Jean-d'Heurs;04 73 73 13 31;;Thiers;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Saint Jean des Ollières Villa Saint Jean (USA);Le Bourg 63520 Saint Jean des Ollières;04 73 70 93 86;;Billom;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Saint Jean des Ollières Villa Saint Jean (USA);Le Bourg 63520 Saint Jean des Ollières;04 73 70 93 86;;Billom;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Saint Nectaire Résidence Jeanson;Chemin du Say, 63710 Saint-Nectaire;04 73 88 50 87;;Issoire;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Saint Nectaire Résidence Jeanson;Chemin du Say, 63710 Saint-Nectaire;04 73 88 50 87;;Issoire;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Saint Ours les Roches Les Roches USA);Route des Volcans, 63230 Saint-Ours;04 73 88 90 59;www.residence-lesroches.com;Riom;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Saint Ours les Roches Les Roches USA);Route des Volcans, 63230 Saint-Ours;04 73 88 90 59;www.residence-lesroches.com;Riom;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Sauxillanges Charles ANDRAUD;6 Rue de l'Hospice, 63490 Sauxillanges;04 73 96 82 24;;Issoire;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Sauxillanges Charles ANDRAUD;6 Rue de l'Hospice, 63490 Sauxillanges;04 73 96 82 24;;Issoire;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Tauves;Route de Clermont 63690 Tauves;04 73 21 12 86;;Le Mont Dore;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Tauves;Route de Clermont 63690 Tauves;04 73 21 12 86;;Le Mont Dore;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Thiers L'Aquarelle CH;Route de Fau 63300 Thiers;04 73 51 10 26;;Thiers;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Thiers L'Aquarelle CH;Route de Fau 63300 Thiers;04 73 51 10 26;;Thiers;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Thiers Le Belvédère;Les Belins (rue du Belvédère) 63300 Thiers;04 73 51 12 80;;Thiers;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Thiers Le Belvédère;Les Belins (rue du Belvédère) 63300 Thiers;04 73 51 12 80;;Thiers;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Veyre Monton Le Cap Veyre (USA);34 Chemin du Chardonnet, 63960 Veyre-Monton;04 63 66 27 38;;Billom;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Veyre Monton Le Cap Veyre (USA);34 Chemin du Chardonnet, 63960 Veyre-Monton;04 63 66 27 38;;Billom;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Vic le Comte Bargoin;146 Rue du Château, 63270 Vic-le-Comte;04 73 69 00 25;;Billom;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Vic le Comte Bargoin;146 Rue du Château, 63270 Vic-le-Comte;04 73 69 00 25;;Billom;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Viverols Pierre Herbecq;Le Chambon, 63840 Viverols;04 73 95 39 39;;Ambert;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Viverols Pierre Herbecq;Le Chambon, 63840 Viverols;04 73 95 39 39;;Ambert;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EHPAD Volvic Au fil de l'eau;6 Rue du Pont Chaput, 63530 Volvic;04 73 33 43 83;;Riom;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8
EHPAD Volvic Au fil de l'eau;6 Rue du Pont Chaput, 63530 Volvic;04 73 33 43 83;;Riom;0;1;0;0;1;1;1;1;1;1;1;1;1;1;8
EMT3R CHU/ Hopital Nord;Route de Châteaugay, 63118 Cébazat;;https://www.chu-clermontferrand.fr/;Clermont Ferrand;1;0;1;0;0;0;0;0;1;1;1;1;0;0;20
EMT3R CHU/ Hopital Nord;Route de Châteaugay, 63118 Cébazat;;https://www.chu-clermontferrand.fr/;Clermont Ferrand;0;1;1;0;0;0;0;0;1;0;0;1;0;0;20
Equipe mobile de gériatrie  Ambert;14 avenue georges clémenceau 63600 Ambert;04 73 82 73 93;www.ch-ambert.fr;Ambert;1;1;1;0;0;1;0;1;1;0;0;0;0;1;9
Equipe mobile de gériatrie  Ambert;14 avenue georges clémenceau 63600 Ambert;04 73 82 73 93;www.ch-ambert.fr;Ambert;1;1;0;1;0;0;0;1;0;0;0;0;0;0;9
Equipe mobile gériatrie CHU Clermont Ferrand;61 rue de Châteauguay 63118 Cébazat;04 73 75 08 35;www.chu-clermontferrand.fr;Clermont Ferrand;1;1;1;0;0;1;0;1;1;0;0;0;0;1;9
Equipe mobile gériatrie CHU Clermont Ferrand;61 rue de Châteauguay 63118 Cébazat;04 73 75 08 35;www.chu-clermontferrand.fr;Clermont Ferrand;1;1;0;1;0;0;0;1;0;0;0;0;0;0;9
Ergoterapeute Le mont dore;;;;Le Mont Dore;1;1;1;0;0;0;0;0;0;1;0;1;0;0;10
ergothérapeute Ambert;;;www.pagesjaunes.fr/annuaire/ambert-63/ergotherapeuthe;Ambert;1;1;1;0;0;0;0;0;0;1;0;1;0;0;10
ergothérapeute Ambert;;;www.pagesjaunes.fr/annuaire/ambert-63/ergotherapeuthe;Ambert;1;1;0;1;0;0;0;0;1;1;1;1;0;0;10
Ergotherapeute association LA VIE ;6 Rue Claussman 63000 Clermont Ferrand;04 73 92 36 44;www.annuaire.action-sociale.org/?c=association-la-vie-630791242&details=caracteristiques;Clermont Ferrand;1;1;1;0;0;0;0;0;0;1;0;1;0;0;10
Ergotherapeute association LA VIE ;6 Rue Claussman 63000 Clermont Ferrand;04 73 92 36 44;www.annuaire.action-sociale.org/?c=association-la-vie-630791242&details=caracteristiques;Clermont Ferrand;1;1;0;1;0;0;0;0;1;1;1;1;0;0;10
Ergothérapeute Billom;;;www.pagesjaunes.fr/annuaire/billom-63/ergotherapeuthe;Billom;1;1;1;0;0;0;0;0;0;1;0;1;0;0;10
Ergothérapeute Billom;;;www.pagesjaunes.fr/annuaire/billom-63/ergotherapeuthe;Billom;1;1;0;1;0;0;0;0;1;1;1;1;0;0;10
Ergothérapeute Clermont ;;;www.pagesjaunes.fr/annuaire/clermont-ferrand-63/ergoth_rapie;Clermont Ferrand;1;1;1;0;0;0;0;0;0;1;0;1;0;0;10
Ergothérapeute Clermont ;;;www.pagesjaunes.fr/annuaire/clermont-ferrand-63/ergoth_rapie;Clermont Ferrand;1;1;0;1;0;0;0;0;1;1;1;1;0;0;10
Ergotherapeute Issoire;;;www.pagesjaunes.fr/annuaire/issoire-63/kinesitherapeutes-masseurs-kinesitherapeutes;Issoire;1;1;1;0;0;0;0;0;0;1;0;1;0;0;10
Ergotherapeute Issoire;;;www.pagesjaunes.fr/annuaire/issoire-63/kinesitherapeutes-masseurs-kinesitherapeutes;Issoire;1;1;0;1;0;0;0;0;1;1;1;1;0;0;10
Ergotherapeute Le mont dore;;;;Le Mont Dore;1;1;0;1;0;0;0;0;1;1;1;1;0;0;10
Ergotherapeute Riom;;;www.pagesjaunes.fr/annuaire/Riom-63/ergotherapeuthe;Riom;1;1;1;0;0;0;0;0;0;1;0;1;0;0;10
Ergotherapeute Riom;;;www.pagesjaunes.fr/annuaire/Riom-63/ergotherapeuthe;Riom;1;1;0;1;0;0;0;0;1;1;1;1;0;0;10
Ergotherapeute Thiers;;;www.pagesjaunes.fr/annuaire/thier-63/ergotherapeuthe;Thiers;1;1;1;0;0;0;0;0;0;1;0;1;0;0;10
Ergotherapeute Thiers;;;www.pagesjaunes.fr/annuaire/thier-63/ergotherapeuthe;Thiers;1;1;0;1;0;0;0;0;1;1;1;1;0;0;10
ESA Ambert;3 avenue du 11 novembre, 63600 Ambert;04 73 82 19 69;;Ambert;1;0;0;1;0;0;1;0;1;0;0;0;0;1;11
ESA Clermont ;19 rue Georges Clemenceau 63000 Clermont Ferrand;04 73 98 07 80;www.clermontdom.fr;Clermont Ferrand;1;0;0;1;0;0;1;0;1;0;0;0;0;1;11
ESA des combrailles;rue du general desaix , 63390 Saint gervais d'Auvergne;04 73 85 59 66;;Riom;1;0;0;1;0;0;1;0;1;0;0;0;0;1;11
ESA le Montel;3 Rue du Parc, 63450 Saint-Amant-Tallende;04 73 39 30 08;;Billom;1;0;0;1;0;0;1;0;1;0;0;0;0;1;11
ESA le Montel;3 Rue du Parc, 63450 Saint-Amant-Tallende;04 73 39 30 08;;Issoire;1;0;0;1;0;0;1;0;1;0;0;0;0;1;11
ESA Mont dore;2 rue capitaine chazotte, 63240 Mont Dore;04 73 65 33 99;;Le Mont Dore;1;0;0;1;0;0;1;0;1;0;0;0;0;1;11
hébergement automone  Egliseneuve d'entraigues;le bourg, 63850 EGLISENEUVE D'ENTRAIGUES;04 73 71 90 13;;Issoire;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
hébergement automone  Issoire: La cascade ;9 rue raoul Bardy, 63500 Issoire;04 73 89 47 29;;Issoire;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
hébergement autonomie Ambert: Résidence Fontaine de Goye;13 boulevard de l'Europe 63600 AMBERT;04 73 82 27 63;;Ambert;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
hébergement autonomie Arlanc : Saint Josseph ;40 route nationnale 63220 ARLANC;04 73 95 18 00;;Ambert;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
Hébergement autonomie Beaumont Les Charmilles ;385 rue du montant 63110 BEAUMONT;04 73 26 51 49;;Clermont Ferrand;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
hébergement autonomie Beauregard l'Eveques : Résidence gautier ;56 place du Coudert 63116 Beauregard L'EvÍque;04 73 68 02 83;www.ehpad-gautier.com;Billom;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
Hébergement autonomie Chamalières : Les Florances ;2 rue saint rémi 63400 CHAMALIERES;04 73 31 39 38;www.lesflorances.fr;Clermont Ferrand;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
Hébergement autonomie Clermont FD Alexandre Varennes ;100 rue fontgiève 63000 Clermont Ferrand;04 73 36 88 66;;Clermont Ferrand;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
Hébergement autonomie Clermont FD Marie et Marius Viple ;6 rue des gras 63000 Clermont Ferrand;04 73 75 90 20;;Clermont Ferrand;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
Hébergement autonomie Clermont Fd Résidence des 9 soleils ;29 rue marivaux 63000 Clermont Ferrand;04 73 26 34 58;omeris.com/residences-medicalisees/residence-les-9-soleils/;Clermont Ferrand;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
Hébergement autonomie Clermont FD résidence La girandiere ;42 rue du clos four  63000 Clermont Ferrand;08 00 96 99 96;www.girandieres.com/residences-seniors/auvergne-rhone-alpes/clermont-ferrand-296.html;Clermont Ferrand;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
Hébergement autonomie Clermont FD résidence les villages d'or ;34 rue morel Ladeuil 63000 Clermont Ferrand;08 00 00 79 29;www.les-villages-dor.com;Clermont Ferrand;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
Hébergement autonomie Cournon : Le cornonet;4 avenue livradois 63800 COURNON D'AUVERGNE;04 73 84 89 17;;Clermont Ferrand;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
Hébergement autonomie Durtol : résidence les Oliviers;11 avenue de Clermont  63830 DURTOL;04 73 16 30 60;;Clermont Ferrand;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
hébergement autonomie La roche blanche : les rives d'Ithaque ;1 rue de la prairie 63670 La roche blanche;04 43 11 03 03;;Billom;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
Hébergement autonomie Lempdes: les nymphéas ;8 rue de clermont 63370 LEMPDES;04 73 61 66 02;;Clermont Ferrand;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
hébergement autonomie Les martres de Veyres : Résidence Jolivet;70 Rue de Jolivet, 63730 Les Martres-de-Veyre;04 73 39 23 25;;Billom;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
hébergement autonomie MARPA Perignat es allier : résidence le bruchet ;26 rue  de la resistance et du 8 mai  63800 PERIGNAT ES ALLIER;04 73 77 38 58;www.marpa.fr;Billom;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
hébergement autonomie MARPA Saint Sauves d'Auvergnes : résidence du parc ;parc municipal 63950 Saint Sauves d'Auvergne;04 73 81 00 62;www.marpa.fr;Le Mont Dore;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
Hébergement autonomie Perignat les sarlièves: Le castel duval ;allée de bonneval 63170 Perignat les sarlieves;04 15 66 02 00;www.domitys.fr;Clermont Ferrand;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
hébergement autonomie Riom : jeanne d'arc ;27 rue Jeanne  d'Arc 63200 Riom;04 73 64 25 25;www.foyer-jeannedarc-Riom.fr;Riom;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
hébergement autonomie Saint antheme: les Tilleuls ;route de saint ClÈment, 63660 Saint AnthËmes;04 73 95 48 65;;Ambert;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
hébergement autonomie Saint Eloy les Mines;8 rue  A Varenne 63700 Saint Eloy les mines;04 73 85 16 72;www.foyer-logement-steloy.fr;Riom;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
hébergement autonomie Saint gervais d'auvergne : Les tilleuls ;rue etienne maison, 63390 Saint-Gervais-d'Auvergne;04 73 85 83 23;;Riom;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
hébergement autonomie Saint jean des ollieres Villa saint jean;le bourg, 63520 Saint Jean des Ollieres;04 73 70 93 86;;Billom;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
hébergement autonomie Veyre menton : Le cap Veyre ;34 Chemin du Chardonnet, 63960 Veyre-Monton;04 63 66 27 38;;Billom;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
hébergement autonomies La monnerie le montel: résidence les Figoulès ;1 rue du montel, 63650 La Monnerie-le-Montel;09 62 36 14 30;;Thiers;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
hébergement autonomies Puy guillaume le colombier ;3 rue pasteur, 63290 Puy-Guillaume;04 73 94 10 22;;Thiers;1;0;0;0;1;1;1;0;1;0;1;1;0;1;12
hébergement temporaire  Ardes sur couzes : la roseraie;teyde 63420 Ardes sur Couze;04 73 71 83 54;www.ehpad-ardes.fr;Issoire;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire  Ardes sur couzes : la roseraie;teyde 63420 Ardes sur Couze;04 73 71 83 54;www.ehpad-ardes.fr;Issoire;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire  Brassac les mines : Les vallons fleurits ;2 av Charles de Gaulle 63570 Brassac les Mines;04 73 54 52 52;www.lacolombe.eu;Issoire;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire  Brassac les mines : Les vallons fleurits ;2 av Charles de Gaulle 63570 Brassac les Mines;04 73 54 52 52;www.lacolombe.eu;Issoire;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Arlanc : Saint Josseph ;13 place de l'Ouche 63220 Arlanc;04 73 95 88 88;;Ambert;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Arlanc : Saint Josseph ;13 place de l'Ouche 63220 Arlanc;04 73 95 88 88;;Ambert;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Aulnat: Les chenevis;5 rue Léon Maniez 63510 Aulnat;04 73 73 47 30;www.ehpad-leschenevis-aulnat.fr;Clermont Ferrand;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Aulnat: Les chenevis;5 rue Léon Maniez 63510 Aulnat;04 73 73 47 30;www.ehpad-leschenevis-aulnat.fr;Clermont Ferrand;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
hébergement temporaire Beaumont Les Charmilles ;385 rue du montant 63110 Beaumont;04 73 26 51 49;;Clermont Ferrand;0;1;0;0;1;0;1;0;0;0;0;1;0;0;13
hébergement temporaire Beaumont Les Charmilles ;385 rue du montant 63110 Beaumont;04 73 26 51 49;;Clermont Ferrand;1;0;0;0;1;0;1;0;1;0;1;1;0;0;13
